Time stamp,LG 23,LG 24,LG 25,LG 26,LG 27,LG 28,LG 29,LG 30,dataset_id
2017-09-07 07:45:00,22.7,38.4,8.534,48.42,54.985,54.985,80.25,109.5,6
2017-09-07 08:00:00,18.1,38.0,12.448,47.58,56.138,56.138,83.0,130.5,6
2017-09-07 08:15:00,25.5,38.2,14.191,48.62,58.54,58.54,88.0,115.5,6
2017-09-07 08:30:00,35.8,42.0,13.436,49.82,59.038,59.038,98.25,86.0,6
2017-09-07 08:45:00,41.0,40.8,11.4,54.92,59.315,59.315,101.5,75.5,6
2017-09-07 09:00:00,41.2,34.2,13.375,56.76,59.245,59.245,100.0,85.5,6
2017-09-07 09:15:00,39.6,36.2,14.594,56.74,60.875,60.875,103.0,82.0,6
2017-09-07 09:30:00,41.0,36.0,11.887,52.04,56.333,56.333,102.0,94.0,6
2017-09-07 09:45:00,41.9,35.4,11.924,54.42,58.905,58.905,95.5,103.0,6
2017-09-07 10:00:00,36.9,33.8,11.96,54.98,58.598,58.598,100.75,86.0,6
2017-09-07 10:15:00,25.6,31.6,11.595,50.3,56.278,56.278,100.25,89.0,6
2017-09-07 10:30:00,27.6,31.6,11.473,46.56,59.04,59.04,102.0,112.0,6
2017-09-07 10:45:00,40.8,33.4,11.521,46.22,59.16,59.16,100.25,132.0,6
2017-09-07 11:00:00,40.3,38.6,12.607,46.16,60.168,60.168,101.5,115.0,6
2017-09-07 11:15:00,40.4,39.2,13.716,43.56,61.113,61.113,97.25,132.5,6
2017-09-07 11:30:00,37.4,38.2,12.607,44.52,63.16,63.16,96.25,111.0,6
2017-09-07 11:45:00,31.9,36.6,13.253,45.62,63.04,63.04,95.5,88.5,6
2017-09-07 12:00:00,18.6,37.0,13.265,46.86,60.385,60.385,98.5,105.0,6
2017-09-07 12:15:00,18.8,37.2,9.059,47.18,60.088,60.088,96.0,108.0,6
2017-09-07 12:30:00,18.9,35.4,5.803,45.32,56.973,56.973,95.0,82.0,6
2017-09-07 12:45:00,24.0,36.6,3.999,45.48,56.375,56.375,87.5,114.5,6
2017-09-07 13:00:00,22.7,35.0,2.28,39.12,55.003,55.003,85.0,114.5,6
2017-09-07 13:15:00,17.8,39.2,1.78,36.32,55.855,55.855,94.25,83.0,6
2017-09-07 13:30:00,15.5,39.2,1.036,32.36,51.823,51.823,94.25,80.5,6
2017-09-07 13:45:00,10.9,40.8,0.671,30.12,51.0,51.0,89.5,84.5,6
2017-09-07 14:00:00,8.2,39.4,0.744,29.24,49.135,49.135,88.5,63.0,6
2017-09-07 14:15:00,10.5,37.8,0.695,27.52,49.138,49.138,89.5,50.5,6
2017-09-07 14:30:00,10.6,36.4,0.658,28.42,46.423,46.423,96.5,45.5,6
2017-09-07 14:45:00,10.1,37.6,0.707,28.26,45.483,45.483,95.0,42.0,6
2017-09-07 15:00:00,7.8,38.6,0.756,32.32,41.92,41.92,92.75,53.5,6
2017-09-07 15:15:00,10.0,38.2,0.792,29.98,41.848,41.848,89.75,60.0,6
2017-09-07 15:30:00,11.9,39.4,0.841,34.06,40.738,40.738,86.75,58.0,6
2017-09-07 15:45:00,11.0,37.0,0.671,32.36,38.6,38.6,85.5,49.5,6
2017-09-07 16:00:00,10.1,37.8,0.707,28.8,39.038,39.038,83.5,55.0,6
2017-09-07 16:15:00,10.5,39.2,0.719,20.42,37.938,37.938,75.0,50.0,6
2017-09-07 16:30:00,6.5,43.0,0.646,19.0,34.943,34.943,68.5,52.5,6
2017-09-07 16:45:00,5.0,40.8,0.719,19.84,33.428,33.428,68.75,71.5,6
2017-09-07 17:00:00,4.9,34.2,0.683,19.66,34.243,34.243,64.0,91.0,6
2017-09-07 17:15:00,4.6,17.4,0.719,19.28,33.36,33.36,55.5,92.5,6
2017-09-07 17:30:00,4.5,13.0,0.695,15.94,33.015,33.015,46.5,88.5,6
2017-09-07 17:45:00,4.5,14.2,0.671,13.42,31.338,31.338,43.25,98.0,6
2017-09-08 07:00:00,3.9,6.2,0.707,4.7,22.1,22.1,21.0,10.5,7
2017-09-08 07:15:00,3.8,6.0,0.671,4.22,21.953,21.953,21.5,10.5,7
2017-09-08 07:30:00,3.8,6.6,0.719,4.52,21.808,21.808,21.5,11.5,7
2017-09-08 07:45:00,3.6,6.2,0.707,4.58,22.575,22.575,21.5,10.5,7
2017-09-08 08:00:00,3.7,6.4,0.695,4.08,24.183,24.183,21.25,11.5,7
2017-09-08 08:15:00,4.4,6.2,0.707,4.12,21.63,21.63,21.25,12.5,7
2017-09-08 08:30:00,4.0,6.6,0.646,4.88,22.113,22.113,21.75,11.0,7
2017-09-08 08:45:00,3.9,6.0,0.671,4.14,24.315,24.315,21.5,10.5,7
2017-09-08 09:00:00,4.3,5.8,0.707,4.44,20.415,20.415,21.5,11.0,7
2017-09-08 09:15:00,3.9,9.0,0.658,4.76,23.683,23.683,21.5,11.0,7
2017-09-08 09:30:00,4.1,10.8,0.646,4.22,21.165,21.165,21.75,10.0,7
2017-09-08 09:45:00,3.9,11.4,0.634,4.58,23.003,23.003,21.5,11.5,7
2017-09-08 10:00:00,2.0,14.2,0.695,5.0,21.888,21.888,21.75,11.0,7
2017-09-08 10:15:00,2.1,14.4,0.683,5.14,22.775,22.775,22.0,10.5,7
2017-09-08 10:30:00,1.5,11.6,0.683,5.18,21.968,21.968,22.25,10.0,7
2017-09-08 10:45:00,2.1,11.6,0.695,5.62,20.063,20.063,22.25,11.5,7
2017-09-08 11:00:00,2.0,11.4,0.683,5.04,21.57,21.57,22.0,10.5,7
2017-09-08 11:15:00,1.6,10.8,0.671,4.92,21.27,21.27,21.75,11.0,7
2017-09-08 11:30:00,1.9,9.6,0.841,5.12,21.47,21.47,22.5,10.5,7
2017-09-08 11:45:00,1.7,9.0,0.658,4.9,21.31,21.31,21.75,11.0,7
2017-09-08 12:00:00,4.5,8.2,0.683,4.92,21.62,21.62,21.5,11.0,7
2017-09-08 12:15:00,3.3,8.4,0.646,5.06,21.823,21.823,22.0,10.5,7
2017-09-08 12:30:00,3.2,8.0,0.671,4.24,22.068,22.068,22.25,11.0,7
2017-09-08 12:45:00,3.3,8.4,0.671,4.28,21.42,21.42,22.0,11.0,7
2017-09-08 13:00:00,3.7,8.0,0.719,4.46,21.373,21.373,21.75,11.0,7
2017-09-08 13:15:00,3.8,8.0,0.646,4.82,21.533,21.533,22.0,11.0,7
2017-09-08 13:30:00,3.3,7.8,0.683,4.0,21.263,21.263,22.25,11.5,7
2017-09-08 13:45:00,3.5,8.0,0.695,4.42,21.368,21.368,18.0,12.0,7
2017-09-08 14:00:00,3.2,7.8,0.671,4.38,22.015,22.015,16.5,11.0,7
2017-09-08 14:15:00,3.6,8.2,0.805,4.16,23.695,23.695,16.25,11.5,7
2017-09-08 14:30:00,3.1,6.8,0.695,4.74,21.013,21.013,16.5,11.0,7
2017-09-08 14:45:00,3.1,8.0,0.695,5.12,22.223,22.223,16.5,11.0,7
2017-09-08 15:00:00,3.6,7.8,0.646,4.8,21.505,21.505,16.5,11.0,7
2017-09-08 15:15:00,2.9,8.6,0.671,5.08,21.963,21.963,18.0,10.5,7
2017-09-08 15:30:00,3.1,7.8,0.695,5.5,23.358,23.358,21.75,11.5,7
2017-09-08 15:45:00,3.1,8.4,0.683,5.02,21.943,21.943,21.75,11.0,7
2017-09-08 16:00:00,3.5,8.8,0.658,5.06,21.953,21.953,21.25,11.5,7
2017-09-08 16:15:00,3.5,8.0,0.671,5.38,21.54,21.54,22.0,11.0,7
2017-09-08 16:30:00,3.0,9.0,0.719,5.04,21.593,21.593,21.5,11.5,7
2017-09-08 16:45:00,3.7,10.8,0.719,4.8,21.558,21.558,21.75,10.5,7
2017-09-08 17:00:00,2.9,11.8,0.683,5.5,21.585,21.585,21.75,11.5,7
2017-09-08 17:15:00,3.1,13.2,0.622,4.9,22.24,22.24,22.5,10.5,7
2017-09-08 17:30:00,3.0,12.8,0.719,4.8,21.528,21.528,21.5,11.0,7
2017-09-08 17:45:00,3.2,15.2,0.707,4.74,21.82,21.82,21.5,11.0,7
2017-09-08 18:00:00,5.2,13.4,0.683,4.42,21.76,21.76,21.75,10.5,7
2017-09-08 18:15:00,4.0,13.6,0.646,3.78,21.91,21.91,21.25,11.0,7
2017-09-08 18:30:00,3.7,15.8,0.646,4.26,21.46,21.46,21.5,11.0,7
2017-09-08 18:45:00,2.9,14.6,0.707,4.32,20.9,20.9,22.5,11.0,7
2017-09-09 08:00:00,3.1,8.0,0.683,4.02,17.865,17.865,14.5,56.5,8
2017-09-09 08:15:00,3.5,7.8,0.658,4.14,20.225,20.225,14.5,56.0,8
2017-09-09 08:30:00,3.6,7.4,0.719,4.44,21.285,21.285,14.0,80.0,8
2017-09-09 08:45:00,4.1,7.2,0.658,4.22,18.913,18.913,14.25,79.0,8
2017-09-09 09:00:00,3.2,7.6,0.878,4.06,19.145,19.145,14.0,87.0,8
2017-09-09 09:15:00,2.9,7.4,0.646,4.32,20.315,20.315,14.0,79.5,8
2017-09-09 09:30:00,3.0,8.2,0.695,3.64,20.118,20.118,14.0,36.0,8
2017-09-09 09:45:00,3.0,8.6,0.695,4.68,20.253,20.253,14.0,35.5,8
2017-09-09 10:00:00,3.3,9.0,0.707,4.04,19.108,19.108,14.25,76.0,8
2017-09-09 10:15:00,3.3,8.8,0.671,3.88,19.31,19.31,14.25,87.0,8
2017-09-09 10:30:00,2.9,8.6,0.683,4.06,20.438,20.438,14.5,74.0,8
2017-09-09 10:45:00,3.0,8.0,0.646,4.38,20.203,20.203,14.25,84.5,8
2017-09-09 11:00:00,3.2,8.2,0.658,4.04,21.3,21.3,14.25,57.5,8
2017-09-09 11:15:00,1.7,8.6,0.658,4.18,18.878,18.878,14.5,75.5,8
2017-09-09 11:30:00,4.4,8.6,0.671,4.44,19.243,19.243,15.0,77.0,8
2017-09-09 11:45:00,3.7,8.8,0.695,4.08,22.143,22.143,14.5,86.5,8
2017-09-09 12:00:00,3.1,13.6,0.866,8.74,19.193,19.193,14.5,84.5,8
2017-09-09 12:15:00,3.4,17.2,0.646,11.24,24.83,24.83,14.0,81.5,8
2017-09-09 12:30:00,3.2,18.2,0.658,11.16,19.495,19.495,14.5,43.5,8
2017-09-09 12:45:00,2.6,18.0,0.695,5.92,22.133,22.133,13.75,34.0,8
2017-09-09 13:00:00,3.0,15.0,0.732,4.54,19.053,19.053,15.5,31.5,8
2017-09-09 13:15:00,3.0,14.6,0.658,4.12,22.568,22.568,16.25,19.0,8
2017-09-09 13:30:00,2.9,14.2,0.671,4.26,18.615,18.615,17.25,13.0,8
2017-09-09 13:45:00,3.4,15.8,0.658,4.06,22.415,22.415,16.25,13.0,8
2017-09-09 14:00:00,3.4,17.2,0.646,4.04,19.058,19.058,16.75,13.5,8
2017-09-09 14:15:00,2.9,18.2,0.719,4.44,22.24,22.24,16.5,13.5,8
2017-09-09 14:30:00,3.9,16.0,0.671,4.28,18.66,18.66,17.0,13.5,8
2017-09-09 14:45:00,3.0,13.0,0.646,4.14,22.055,22.055,16.0,13.5,8
2017-09-09 15:00:00,3.1,10.4,0.646,3.96,18.87,18.87,16.75,13.5,8
2017-09-09 15:15:00,2.8,10.4,0.695,4.56,21.608,21.608,16.5,14.0,8
2017-09-09 15:30:00,2.6,9.0,0.707,4.1,19.835,19.835,16.5,14.0,8
2017-09-09 15:45:00,3.0,9.2,0.634,4.22,21.715,21.715,16.5,13.0,8
2017-09-09 16:00:00,2.6,9.8,0.634,4.14,19.345,19.345,16.5,13.5,8
2017-09-09 16:15:00,2.8,8.4,0.707,4.14,21.428,21.428,16.5,14.0,8
2017-09-09 16:30:00,3.1,8.8,0.719,4.32,19.528,19.528,16.25,13.5,8
2017-09-09 16:45:00,2.8,9.6,0.646,4.28,21.475,21.475,16.25,13.5,8
2017-09-09 17:00:00,3.4,9.0,0.622,4.12,19.193,19.193,16.0,13.5,8
2017-09-09 17:15:00,4.3,9.0,0.671,3.9,21.495,21.495,16.5,13.0,8
2017-09-09 17:30:00,3.7,9.4,0.951,4.6,19.56,19.56,16.25,13.5,8
2017-09-09 17:45:00,3.6,12.2,0.634,3.96,22.11,22.11,16.5,13.5,8
2017-09-09 18:00:00,4.1,15.2,0.707,4.18,19.895,19.895,16.25,13.5,8
2017-09-09 18:15:00,3.9,13.8,0.671,4.18,21.183,21.183,16.25,14.0,8
2017-09-09 18:30:00,3.2,12.4,0.707,4.22,20.193,20.193,16.75,14.5,8
2017-09-09 18:45:00,2.6,12.0,0.634,4.3,20.9,20.9,16.5,13.5,8
2017-09-09 19:00:00,2.6,12.2,0.695,4.62,20.378,20.378,16.25,14.0,8
2017-09-09 19:15:00,2.9,12.0,0.683,4.04,20.93,20.93,18.25,13.5,8
2017-09-09 19:30:00,2.8,10.8,0.683,3.84,19.658,19.658,21.25,13.5,8
2017-09-09 19:45:00,2.7,8.8,0.646,4.52,20.95,20.95,21.75,14.0,8
2017-09-10 09:00:00,44.7,39.4,11.619,50.72,60.56,60.56,101.25,100.5,9
2017-09-10 09:15:00,44.9,37.6,14.204,52.42,58.985,58.985,103.5,112.0,9
2017-09-10 09:30:00,42.6,39.4,20.665,51.16,57.863,57.863,100.0,92.0,9
2017-09-10 09:45:00,42.6,42.8,26.03,49.56,57.818,57.818,102.75,110.5,9
2017-09-10 10:00:00,41.8,40.4,27.054,45.96,57.398,57.398,99.75,78.0,9
2017-09-10 10:15:00,25.6,39.6,26.201,43.48,60.373,60.373,99.75,99.0,9
2017-09-10 10:30:00,31.8,41.8,19.678,42.96,57.928,57.928,102.25,118.0,9
2017-09-10 10:45:00,43.2,43.2,20.044,46.98,59.585,59.585,99.75,75.0,9
2017-09-10 11:00:00,43.3,42.0,11.229,47.22,57.02,57.02,100.25,94.0,9
2017-09-10 11:15:00,42.2,44.4,12.253,48.2,59.298,59.298,103.75,100.5,9
2017-09-10 11:30:00,41.6,45.6,29.566,52.3,58.863,58.863,104.75,103.0,9
2017-09-10 11:45:00,44.1,45.4,37.576,50.52,61.29,61.29,101.75,110.5,9
2017-09-10 12:00:00,40.0,43.4,41.148,47.62,59.018,59.018,101.5,102.5,9
2017-09-10 12:15:00,42.7,45.4,28.127,48.3,59.3,59.3,101.0,117.0,9
2017-09-10 12:30:00,43.1,45.0,17.642,45.34,58.105,58.105,100.75,107.5,9
2017-09-10 12:45:00,39.4,42.8,17.654,44.82,61.185,61.185,90.75,106.0,9
2017-09-10 13:00:00,25.8,45.2,23.604,38.32,60.005,60.005,84.5,88.0,9
2017-09-10 13:15:00,25.7,41.4,43.208,35.36,59.565,59.565,94.5,91.5,9
2017-09-10 13:30:00,24.3,43.2,37.454,32.32,58.025,58.025,101.5,127.5,9
2017-09-10 13:45:00,36.8,42.2,20.373,28.56,60.495,60.495,98.75,76.5,9
2017-09-10 14:00:00,38.3,44.0,19.763,28.18,57.88,57.88,102.0,67.0,9
2017-09-10 14:15:00,36.7,44.6,19.056,26.92,64.498,64.498,101.75,73.0,9
2017-09-10 14:30:00,38.7,44.4,23.896,25.48,60.478,60.478,97.0,107.0,9
2017-09-10 14:45:00,40.3,43.6,27.176,24.8,61.585,61.585,92.5,102.5,9
2017-09-10 15:00:00,38.5,46.6,24.689,25.68,62.605,62.605,90.5,103.0,9
2017-09-10 15:15:00,24.2,47.6,17.496,19.52,60.603,60.603,94.0,116.0,9
2017-09-10 15:30:00,29.7,45.0,16.228,11.42,64.693,64.693,90.25,92.5,9
2017-09-10 15:45:00,36.7,43.0,21.104,10.12,63.675,63.675,89.0,93.5,9
2017-09-10 16:00:00,32.8,40.4,31.37,7.58,62.203,62.203,94.0,82.5,9
2017-09-10 16:15:00,20.3,42.8,35.637,7.32,59.348,59.348,96.25,108.0,9
2017-09-10 16:30:00,10.6,41.0,27.907,6.62,59.915,59.915,95.0,94.0,9
2017-09-10 16:45:00,7.2,41.6,36.515,7.12,58.44,58.44,92.0,101.5,9
2017-09-10 17:00:00,7.2,41.6,38.88,6.3,53.7,53.7,88.0,91.5,9
2017-09-10 17:15:00,5.9,36.2,13.765,5.6,52.11,52.11,62.5,99.0,9
2017-09-10 17:30:00,6.0,37.0,25.42,6.22,47.633,47.633,43.5,79.5,9
2017-09-10 17:45:00,6.1,34.8,27.871,5.34,45.423,45.423,36.5,78.5,9
2017-09-10 18:00:00,6.4,28.4,33.187,5.02,42.313,42.313,34.25,68.5,9
2017-09-10 18:15:00,6.0,27.6,22.933,4.78,42.983,42.983,27.5,72.5,9
2017-09-10 18:30:00,4.5,33.8,44.867,4.52,37.648,37.648,26.25,86.5,9
2017-09-10 18:45:00,5.0,35.2,18.349,4.14,36.155,36.155,24.25,100.5,9
2017-09-10 19:00:00,5.1,35.0,20.921,4.88,35.605,35.605,22.75,91.0,9
2017-09-10 19:15:00,4.9,33.4,25.506,4.18,35.323,35.323,24.0,57.5,9
2017-09-10 19:30:00,4.2,28.8,31.029,4.3,34.505,34.505,25.0,69.5,9
2017-09-10 19:45:00,4.5,29.6,31.346,5.22,32.3,32.3,25.5,86.5,9
2017-09-10 20:00:00,3.2,29.2,37.429,4.16,29.65,29.65,24.75,70.0,9
2017-09-10 20:15:00,3.2,32.6,32.553,4.28,33.15,33.15,26.25,71.0,9
2017-09-10 20:30:00,3.2,29.6,12.643,4.6,32.85,32.85,26.25,87.5,9
2017-09-10 20:45:00,3.6,30.2,24.933,4.56,31.8,31.8,25.75,78.5,9
2017-09-11 10:00:00,41.4,38.8,14.411,41.94,62.873,62.873,99.5,111.0,10
2017-09-11 10:15:00,29.7,38.6,19.007,42.04,62.218,62.218,103.75,87.5,10
2017-09-11 10:30:00,35.2,38.6,30.687,40.14,63.455,63.455,101.75,89.0,10
2017-09-11 10:45:00,48.5,37.6,30.126,43.66,60.77,60.77,107.75,81.0,10
2017-09-11 11:00:00,45.0,37.8,32.736,42.42,60.288,60.288,103.0,71.5,10
2017-09-11 11:15:00,46.0,39.0,31.919,46.32,60.323,60.323,103.25,78.5,10
2017-09-11 11:30:00,42.0,39.8,33.284,47.24,59.315,59.315,104.75,82.0,10
2017-09-11 11:45:00,45.1,42.6,31.053,44.14,61.745,61.745,99.75,82.0,10
2017-09-11 12:00:00,37.9,45.2,32.223,40.76,58.395,58.395,105.25,76.5,10
2017-09-11 12:15:00,42.4,45.2,27.139,43.42,58.59,58.59,101.25,89.0,10
2017-09-11 12:30:00,26.1,44.4,27.274,45.26,58.703,58.703,102.0,90.0,10
2017-09-11 12:45:00,24.6,43.0,32.809,42.8,57.675,57.675,89.5,87.5,10
2017-09-11 13:00:00,24.8,39.8,44.428,40.62,58.24,58.24,88.5,106.0,10
2017-09-11 13:15:00,16.7,37.2,47.317,43.8,58.828,58.828,97.75,97.5,10
2017-09-11 13:30:00,14.8,43.4,44.757,44.3,61.37,61.37,104.25,109.0,10
2017-09-11 13:45:00,12.4,43.2,38.185,37.88,63.018,63.018,102.75,78.5,10
2017-09-11 14:00:00,18.8,43.4,21.312,44.06,58.805,58.805,100.25,54.5,10
2017-09-11 14:15:00,24.8,43.4,21.226,29.96,61.655,61.655,95.75,64.5,10
2017-09-11 14:30:00,25.6,39.0,19.324,27.08,59.315,59.315,98.5,100.5,10
2017-09-11 14:45:00,24.3,38.6,25.969,30.14,61.783,61.783,91.5,119.5,10
2017-09-11 15:00:00,31.9,38.0,30.163,27.04,61.965,61.965,95.75,118.5,10
2017-09-11 15:15:00,20.2,37.6,30.882,25.54,58.585,58.585,94.75,99.0,10
2017-09-11 15:30:00,24.0,41.8,34.564,23.26,63.895,63.895,97.5,119.5,10
2017-09-11 15:45:00,32.7,42.8,46.622,13.8,61.245,61.245,95.5,99.0,10
2017-09-11 16:00:00,32.4,47.6,34.991,11.52,59.69,59.69,94.75,106.0,10
2017-09-11 16:15:00,22.5,47.2,44.415,10.4,60.23,60.23,96.75,93.5,10
2017-09-11 16:30:00,16.7,47.0,33.626,8.72,56.505,56.505,93.5,121.0,10
2017-09-11 16:45:00,14.5,48.0,9.888,9.04,57.373,57.373,91.75,104.5,10
2017-09-11 17:00:00,13.0,46.6,13.094,7.58,54.505,54.505,88.5,106.5,10
2017-09-11 17:15:00,11.8,45.2,10.351,6.14,50.86,50.86,67.0,89.5,10
2017-09-11 17:30:00,12.4,41.6,9.278,6.02,47.883,47.883,51.75,105.0,10
2017-09-11 17:45:00,12.7,43.0,8.9,6.22,42.78,42.78,46.75,93.5,10
2017-09-11 18:00:00,12.4,38.6,9.802,5.76,42.193,42.193,43.75,113.5,10
2017-09-11 18:15:00,12.2,39.0,12.789,6.26,40.525,40.525,32.75,96.0,10
2017-09-11 18:30:00,10.1,39.8,24.835,5.78,40.213,40.213,29.75,87.5,10
2017-09-11 18:45:00,9.4,40.6,26.018,5.7,37.395,37.395,29.0,83.5,10
2017-09-11 19:00:00,6.0,36.2,25.506,6.3,32.07,32.07,26.75,77.5,10
2017-09-11 19:15:00,4.6,33.0,25.298,5.26,30.955,30.955,24.5,96.5,10
2017-09-11 19:30:00,3.8,36.8,23.421,5.48,34.5,34.5,26.0,99.0,10
2017-09-11 19:45:00,3.9,36.4,21.97,5.64,30.15,30.15,25.75,95.0,10
2017-09-11 20:00:00,3.5,37.0,16.618,5.5,33.65,33.65,26.75,98.5,10
2017-09-11 20:15:00,2.9,35.4,25.92,5.36,30.1,30.1,25.75,102.5,10
2017-09-11 20:30:00,3.3,36.2,24.908,4.96,28.6,28.6,25.25,102.0,10
2017-09-11 20:45:00,3.0,36.2,26.981,5.06,28.35,28.35,25.25,107.0,10
2017-09-11 21:00:00,3.6,38.0,19.458,4.62,28.55,28.55,23.5,100.0,10
2017-09-11 21:15:00,3.3,34.4,25.469,5.04,32.1,32.1,22.25,111.0,10
2017-09-11 21:30:00,2.9,31.6,26.359,4.68,29.45,29.45,22.0,87.0,10
2017-09-11 21:45:00,3.4,30.6,26.298,4.6,27.85,27.85,22.0,86.5,10
2017-09-12 11:00:00,43.7,48.8,36.893,44.58,64.16,64.16,104.75,99.5,11
2017-09-12 11:15:00,42.0,50.6,35.54,44.5,65.658,65.658,107.75,108.5,11
2017-09-12 11:30:00,43.5,52.0,39.734,42.82,68.43,68.43,104.5,123.5,11
2017-09-12 11:45:00,43.4,50.6,33.955,43.52,65.285,65.285,105.0,108.0,11
2017-09-12 12:00:00,42.9,47.4,27.968,42.56,63.995,63.995,105.0,104.0,11
2017-09-12 12:15:00,45.1,50.6,19.58,41.58,64.623,64.623,107.5,104.0,11
2017-09-12 12:30:00,44.2,48.2,12.692,39.0,62.408,62.408,98.75,117.0,11
2017-09-12 12:45:00,38.6,49.2,16.496,38.04,65.753,65.753,95.5,95.5,11
2017-09-12 13:00:00,23.5,49.2,32.601,29.48,61.558,61.558,89.0,101.0,11
2017-09-12 13:15:00,21.3,44.4,31.626,28.88,64.053,64.053,98.75,107.5,11
2017-09-12 13:30:00,21.4,49.4,38.563,27.98,61.448,61.448,99.0,111.5,11
2017-09-12 13:45:00,31.5,50.2,27.005,27.1,63.263,63.263,99.0,100.0,11
2017-09-12 14:00:00,38.0,47.6,15.435,25.6,61.833,61.833,95.5,70.5,11
2017-09-12 14:15:00,36.4,43.0,12.997,21.46,63.975,63.975,95.0,73.0,11
2017-09-12 14:30:00,33.8,45.0,13.887,16.72,61.785,61.785,98.5,91.0,11
2017-09-12 14:45:00,39.1,44.8,13.082,15.16,64.273,64.273,99.0,104.5,11
2017-09-12 15:00:00,39.3,44.0,30.261,14.4,66.05,66.05,98.25,94.0,11
2017-09-12 15:15:00,21.1,43.6,30.2,12.18,65.73,65.73,95.5,86.0,11
2017-09-12 15:30:00,27.8,43.0,28.383,10.6,65.813,65.813,96.0,85.0,11
2017-09-12 15:45:00,35.7,45.8,29.785,11.02,64.675,64.675,98.75,97.0,11
2017-09-12 16:00:00,35.4,43.6,26.969,10.88,63.64,63.64,100.75,103.5,11
2017-09-12 16:15:00,20.9,41.6,28.078,9.38,62.535,62.535,98.25,86.0,11
2017-09-12 16:30:00,11.9,40.4,20.665,7.02,63.895,63.895,97.0,77.0,11
2017-09-12 16:45:00,10.3,43.2,17.142,6.84,59.923,59.923,94.75,87.0,11
2017-09-12 17:00:00,7.3,38.2,11.473,7.34,59.858,59.858,85.75,98.5,11
2017-09-12 17:15:00,6.4,33.6,8.595,5.88,56.383,56.383,64.0,100.0,11
2017-09-12 17:30:00,6.3,33.4,24.079,6.18,54.825,54.825,42.75,103.0,11
2017-09-12 17:45:00,6.4,34.6,24.64,4.84,48.67,48.67,39.75,101.5,11
2017-09-12 18:00:00,7.1,32.6,22.324,5.76,47.835,47.835,38.25,92.0,11
2017-09-12 18:15:00,5.9,30.0,35.296,4.94,45.375,45.375,33.25,81.5,11
2017-09-12 18:30:00,4.9,29.4,20.921,5.06,44.17,44.17,29.75,93.5,11
2017-09-12 18:45:00,4.3,28.6,19.983,4.82,43.925,43.925,27.5,83.5,11
2017-09-12 19:00:00,3.9,30.0,19.763,5.22,40.658,40.658,25.75,88.5,11
2017-09-12 19:15:00,4.4,32.0,15.655,4.42,35.7,35.7,25.0,108.0,11
2017-09-12 19:30:00,5.4,31.8,9.668,4.92,34.3,34.3,26.0,110.5,11
2017-09-12 19:45:00,4.6,32.0,21.348,4.58,34.35,34.35,25.25,103.5,11
2017-09-12 20:00:00,3.6,31.6,20.617,4.82,33.75,33.75,26.25,105.0,11
2017-09-12 20:15:00,3.0,33.2,11.948,4.62,33.25,33.25,26.5,124.0,11
2017-09-12 20:30:00,3.3,33.6,22.47,4.7,31.2,31.2,26.0,112.5,11
2017-09-12 20:45:00,3.3,31.4,28.895,4.7,28.3,28.3,25.5,119.0,11
2017-09-12 21:00:00,3.0,30.6,29.273,4.96,31.95,31.95,24.5,114.5,11
2017-09-12 21:15:00,3.5,27.4,38.185,4.9,30.5,30.5,23.25,119.5,11
2017-09-12 21:30:00,3.4,29.8,26.92,4.62,29.9,29.9,23.0,105.0,11
2017-09-12 21:45:00,3.1,29.0,33.272,5.04,26.85,26.85,21.75,90.0,11
2017-09-12 22:00:00,3.3,26.6,34.272,4.56,24.15,24.15,21.5,65.0,11
2017-09-12 22:15:00,3.9,27.8,37.612,4.52,23.5,23.5,21.25,60.5,11
2017-09-12 22:30:00,3.2,26.4,25.774,4.68,24.25,24.25,20.25,69.5,11
2017-09-12 22:45:00,3.4,24.2,35.698,4.72,22.2,22.2,20.5,87.5,11
2017-09-13 12:00:00,42.0,44.0,33.565,45.14,65.175,65.175,95.75,120.0,12
2017-09-13 12:15:00,40.8,45.2,37.905,43.3,64.01,64.01,99.75,123.5,12
2017-09-13 12:30:00,40.9,43.2,28.651,45.2,63.173,63.173,96.75,113.0,12
2017-09-13 12:45:00,40.1,41.8,27.115,43.04,63.638,63.638,96.25,119.0,12
2017-09-13 13:00:00,21.3,41.8,31.077,32.42,61.378,61.378,91.25,102.0,12
2017-09-13 13:15:00,21.3,40.6,32.016,31.32,62.848,62.848,100.0,103.5,12
2017-09-13 13:30:00,21.8,41.4,36.552,34.08,62.498,62.498,99.25,104.5,12
2017-09-13 13:45:00,34.0,42.2,21.263,32.2,62.455,62.455,94.0,73.5,12
2017-09-13 14:00:00,42.1,39.6,34.93,29.6,63.805,63.805,93.25,67.0,12
2017-09-13 14:15:00,38.0,40.2,40.673,27.5,60.66,60.66,94.25,97.5,12
2017-09-13 14:30:00,35.8,41.2,29.139,27.44,59.935,59.935,92.75,120.0,12
2017-09-13 14:45:00,38.7,38.8,28.224,26.14,61.893,61.893,95.75,103.0,12
2017-09-13 15:00:00,42.3,35.0,33.053,28.34,63.163,63.163,96.75,121.5,12
2017-09-13 15:15:00,27.4,31.8,34.845,24.74,62.95,62.95,93.75,85.5,12
2017-09-13 15:30:00,30.9,29.8,26.761,18.96,64.855,64.855,99.25,95.0,12
